country,score,rank,year,type
ｧ壱共ｰ\､ｹｴ･ｴ,0.6962,38,2008,economic
ｧ壱共ｰ\､ｹｴ･ｴ,0.9566,94,2008,education
ｧ壱共ｰ\､ｹｴ･ｴ,0.9796,1,2008,health
ｧ壱共ｰ\､ｹｴ･ｴ,0.0619,111,2008,political
ｧ壱共ｰ\､ｹｴ･ｴ,0.6736,72,2008,overall
ｧ壱共ｰ\､ｹｴ･ｴ,0.6876,45,2009,economic
ｧ壱共ｰ\､ｹｴ･ｴ,0.9584,98,2009,education
ｧ壱共ｰ\､ｹｴ･ｴ,0.9796,1,2009,health
ｧ壱共ｰ\､ｹｴ･ｴ,0.0675,108,2009,political
ｧ壱共ｰ\､ｹｴ･ｴ,0.6732,75,2009,overall
ｧ壱共ｰ\､ｹｴ･ｴ,0.6708,58,2010,economic
ｧ壱共ｰ\､ｹｴ･ｴ,0.9591,98,2010,education
ｧ壱共ｰ\､ｹｴ･ｴ,0.9732,78,2010,health
ｧ壱共ｰ\､ｹｴ･ｴ,0.0821,95,2010,political
ｧ壱共ｰ\､ｹｴ･ｴ,0.6713,80,2010,overall
ｧ壱共ｰ\､ｹｴ･ｴ,0.6781,52,2011,economic
ｧ壱共ｰ\､ｹｴ･ｴ,0.972,91,2011,education
ｧ壱共ｰ\､ｹｴ･ｴ,0.9732,81,2011,health
ｧ壱共ｰ\､ｹｴ･ｴ,0.0957,93,2011,political
ｧ壱共ｰ\､ｹｴ･ｴ,0.6797,72,2011,overall
ｧ壱共ｰ\､ｹｴ･ｴ,0.692,51,2012,economic
ｧ壱共ｰ\､ｹｴ･ｴ,0.9731,93,2012,education
ｧ壱共ｰ\､ｹｴ･ｴ,0.9732,77,2012,health
ｧ壱共ｰ\､ｹｴ･ｴ,0.1547,56,2012,political
ｧ壱共ｰ\､ｹｴ･ｴ,0.6982,58,2012,overall
ｧ壱共ｰ\､ｹｴ･ｴ,0.7033,51,2013,economic
ｧ壱共ｰ\､ｹｴ･ｴ,0.975,93,2013,education
ｧ壱共ｰ\､ｹｴ･ｴ,0.9732,74,2013,health
ｧ壱共ｰ\､ｹｴ･ｴ,0.1547,61,2013,political
ｧ壱共ｰ\､ｹｴ･ｴ,0.7016,56,2013,overall
ｧ壱共ｰ\､ｹｴ･ｴ,0.7335,37,2014,economic
ｧ壱共ｰ\､ｹｴ･ｴ,0.9738,95,2014,education
ｧ壱共ｰ\､ｹｴ･ｴ,0.9725,82,2014,health
ｧ壱共ｰ\､ｹｴ･ｴ,0.2056,47,2014,political
ｧ壱共ｰ\､ｹｴ･ｴ,0.7214,39,2014,overall
ｧ壱共ｰ\､ｹｴ･ｴ,0.696,59,2015,economic
ｧ壱共ｰ\､ｹｴ･ｴ,0.981,95,2015,education
ｧ壱共ｰ\､ｹｴ･ｴ,0.973,90,2015,health
ｧ壱共ｰ\､ｹｴ･ｴ,0.142,80,2015,political
ｧ壱共ｰ\､ｹｴ･ｴ,0.698,71,2015,overall
ｧ壱共ｰ\､ｹｴ･ｴ,0.739,32,2016,economic
ｧ壱共ｰ\､ｹｴ･ｴ,0.964,101,2016,education
ｧ壱共ｰ\､ｹｴ･ｴ,0.973,88,2016,health
ｧ壱共ｰ\､ｹｴ･ｴ,0.142,81,2016,political
ｧ壱共ｰ\､ｹｴ･ｴ,0.7043,60,2016,overall
ｧ尖攵,0.6647,36,2006,economic
ｧ尖攵,0.86,96,2006,education
ｧ尖攵,0.96,106,2006,health
ｧ尖攵,0.09,68,2006,political
ｧ尖攵,0.6437,80,2006,overall
ｧ尖攵,0.6755,43,2007,economic
ｧ尖攵,0.8655,108,2007,education
ｧ尖攵,0.9612,110,2007,health
ｧ尖攵,0.09,76,2007,political
ｧ尖攵,0.648,85,2007,overall
ｧ尖攵,0.6872,46,2008,economic
ｧ尖攵,0.8936,107,2008,education
ｧ尖攵,0.9612,112,2008,health
ｧ尖攵,0.1235,65,2008,political
ｧ尖攵,0.6664,79,2008,overall
ｧ尖攵,0.6925,42,2009,economic
ｧ尖攵,0.8828,113,2009,education
ｧ尖攵,0.9612,116,2009,health
ｧ尖攵,0.1586,48,2009,political
ｧ尖攵,0.6738,74,2009,overall
ｧ尖攵,0.6979,44,2010,economic
ｧ尖攵,0.8894,112,2010,education
ｧ尖攵,0.9683,99,2010,health
ｧ尖攵,0.1742,45,2010,political
ｧ尖攵,0.6824,68,2010,overall
ｧ尖攵,0.7003,45,2011,economic
ｧ尖攵,0.8972,112,2011,education
ｧ尖攵,0.9683,100,2011,health
ｧ尖攵,0.174,44,2011,political
ｧ尖攵,0.685,65,2011,overall
ｧ尖攵,0.8224,5,2012,economic
ｧ尖攵,0.919,111,2012,education
ｧ尖攵,0.9683,102,2012,health
ｧ尖攵,0.1569,53,2012,political
ｧ尖攵,0.7166,36,2012,overall
ｧ尖攵,0.8253,4,2013,economic
ｧ尖攵,0.8961,112,2013,education
ｧ尖攵,0.9683,101,2013,health
ｧ尖攵,0.166,56,2013,political
ｧ尖攵,0.7139,39,2013,overall
ｧ尖攵,0.8298,3,2014,economic
ｧ尖攵,0.8903,121,2014,education
ｧ尖攵,0.9673,110,2014,health
ｧ尖攵,0.225,41,2014,political
ｧ尖攵,0.7281,32,2014,overall
ｧ尖攵,0.809,12,2015,economic
ｧ尖攵,0.91,124,2015,education
ｧ尖攵,0.973,78,2015,health
ｧ尖攵,0.113,95,2015,political
ｧ尖攵,0.701,67,2015,overall
ｧ尖攵,0.799,12,2016,economic
ｧ尖攵,0.915,125,2016,education
ｧ尖攵,0.973,75,2016,health
ｧ尖攵,0.113,94,2016,political
ｧ尖攵,0.7,67,2016,overall
ｧ尖 溢擽懍符,0.5924,68,2006,economic
ｧ尖 溢擽懍符,0.9853,63,2006,education
ｧ尖 溢擽懍符,0.9703,80,2006,health
ｧ尖 溢擽懍符,0.0558,90,2006,political
ｧ尖 溢擽懍符,0.6509,71,2006,overall
ｧ尖 溢擽懍符,0.5671,93,2007,economic
ｧ尖 溢擽懍符,0.9853,71,2007,education
ｧ尖 溢擽懍符,0.9695,97,2007,health
ｧ尖 溢擽懍符,0.0558,101,2007,political
ｧ尖 溢擽懍符,0.6444,90,2007,overall
ｧ尖 溢擽懍符,0.5548,100,2008,economic
ｧ尖 溢擽懍符,0.9895,75,2008,education
ｧ尖 溢擽懍符,0.9695,98,2008,health
ｧ尖 溢擽懍符,0.0631,109,2008,political
ｧ尖 溢擽懍符,0.6442,94,2008,overall
ｧ尖 溢擽懍符,0.5653,103,2009,economic
ｧ尖 溢擽懍符,0.9891,77,2009,education
ｧ尖 溢擽懍符,0.9695,103,2009,health
ｧ尖 溢擽懍符,0.0631,113,2009,political
ｧ尖 溢擽懍符,0.6467,98,2009,overall
ｧ尖 溢擽懍符,0.5765,99,2010,economic
ｧ尖 溢擽懍符,0.9899,65,2010,education
ｧ尖 溢擽懍符,0.9736,76,2010,health
ｧ尖 溢擽懍符,0.0517,110,2010,political
ｧ尖 溢擽懍符,0.6479,98,2010,overall
ｧ尖 溢擽懍符,0.5941,95,2011,economic
ｧ尖 溢擽懍符,0.9906,65,2011,education
ｧ尖 溢擽懍符,0.9736,78,2011,health
ｧ尖 溢擽懍符,0.0517,115,2011,political
ｧ尖 溢擽懍符,0.6525,97,2011,overall
ｧ尖 溢擽懍符,0.5988,98,2012,economic
ｧ尖 溢擽懍符,0.9907,72,2012,education
ｧ尖 溢擽懍符,0.973,78,2012,health
ｧ尖 溢擽懍符,0.053,120,2012,political
ｧ尖 溢擽懍符,0.6539,100,2012,overall
ｧ尖 溢擽懍符,0.5904,100,2013,economic
ｧ尖 溢擽懍符,0.9907,73,2013,education
ｧ尖 溢擽懍符,0.973,75,2013,health
ｧ尖 溢擽懍符,0.053,121,2013,political
ｧ尖 溢擽懍符,0.6518,102,2013,overall
ｧ尖 溢擽懍符,0.6174,104,2014,economic
ｧ尖 溢擽懍符,0.9693,100,2014,education
ｧ尖 溢擽懍符,0.9692,102,2014,health
ｧ尖 溢擽懍符,0.0523,132,2014,political
ｧ尖 溢擽懍符,0.652,103,2014,overall
ｧ尖 溢擽懍符,0.634,95,2015,economic
ｧ尖 溢擽懍符,0.967,100,2015,education
ｧ尖 溢擽懍符,0.969,110,2015,health
ｧ尖 溢擽懍符,0.051,134,2015,political
ｧ尖 溢擽懍符,0.655,109,2015,overall
ｧ尖 溢擽懍符,0.658,80,2016,economic
ｧ尖 溢擽懍符,0.985,89,2016,education
ｧ尖 溢擽懍符,0.969,109,2016,health
ｧ尖 溢擽懍符,0.051,134,2016,political
ｧ尖 溢擽懍符,0.6658,105,2016,overall
ｪｰ罷ｸ,N/A,N/A,2006,overall
ｪｰ罷ｸ,0.5138,106,2007,economic
ｪｰ罷ｸ,1,1,2007,education
ｪｰ罷ｸ,0.9508,120,2007,health
ｪｰ罷ｸ,0.0753,87,2007,political
ｪｰ罷ｸ,0.635,97,2007,overall
ｪｰ罷ｸ,0.5661,95,2008,economic
ｪｰ罷ｸ,1,1,2008,education
ｪｰ罷ｸ,0.9508,122,2008,health
ｪｰ罷ｸ,0.0834,96,2008,political
ｪｰ罷ｸ,0.6501,89,2008,overall
ｪｰ罷ｸ,0.5788,97,2009,economic
ｪｰ罷ｸ,1,1,2009,education
ｪｰ罷ｸ,0.9508,126,2009,health
ｪｰ罷ｸ,0.0631,112,2009,political
ｪｰ罷ｸ,0.6482,97,2009,overall
ｪｰ罷ｸ,0.5907,95,2010,economic
ｪｰ罷ｸ,0.9896,67,2010,education
ｪｰ罷ｸ,0.9612,110,2010,health
ｪｰ罷ｸ,0.0392,118,2010,political
ｪｰ罷ｸ,0.6452,99,2010,overall
ｪｰ罷ｸ,0.6019,86,2011,economic
ｪｰ罷ｸ,0.9896,69,2011,education
ｪｰ罷ｸ,0.9612,111,2011,health
ｪｰ罷ｸ,0.0392,119,2011,political
ｪｰ罷ｸ,0.648,101,2011,overall
ｪｰ罷ｸ,0.5968,100,2012,economic
ｪｰ罷ｸ,0.9994,26,2012,education
ｪｰ罷ｸ,0.9612,111,2012,health
ｪｰ罷ｸ,0.089,96,2012,political
ｪｰ罷ｸ,0.6616,95,2012,overall
ｪｰ罷ｸ,0.5914,99,2013,economic
ｪｰ罷ｸ,1,1,2013,education
ｪｰ罷ｸ,0.9612,112,2013,health
ｪｰ罷ｸ,0.089,101,2013,political
ｪｰ罷ｸ,0.6604,97,2013,overall
ｪｰ罷ｸ,0.5904,110,2014,economic
ｪｰ罷ｸ,0.9943,58,2014,education
ｪｰ罷ｸ,0.9658,125,2014,health
ｪｰ罷ｸ,0.0723,120,2014,political
ｪｰ罷ｸ,0.6557,101,2014,overall
ｪｰ罷ｸ,0.589,117,2015,economic
ｪｰ罷ｸ,0.998,43,2015,education
ｪｰ罷ｸ,0.966,130,2015,health
ｪｰ罷ｸ,0.055,133,2015,political
ｪｰ罷ｸ,0.652,111,2015,overall
ｪｰ罷ｸ,0.59,112,2016,economic
ｪｰ罷ｸ,0.988,81,2016,education
ｪｰ罷ｸ,0.966,129,2016,health
ｪｰ罷ｸ,0.055,133,2016,political
ｪｰ罷ｸ,0.6496,114,2016,overall
ｧ尖ｦｬ,0.6655,35,2006,economic
ｧ尖ｦｬ,0.6737,111,2006,education
ｧ尖ｦｬ,0.9679,91,2006,health
ｧ尖ｦｬ,0.0913,67,2006,political
ｧ尖ｦｬ,0.5996,98,2006,overall
ｧ尖ｦｬ,0.6946,33,2007,economic
ｧ尖ｦｬ,0.6521,126,2007,education
ｧ尖ｦｬ,0.9695,98,2007,health
ｧ尖ｦｬ,0.0913,75,2007,political
ｧ尖ｦｬ,0.6019,110,2007,overall
ｧ尖ｦｬ,0.7112,29,2008,economic
ｧ尖ｦｬ,0.6567,127,2008,education
ｧ尖ｦｬ,0.9695,99,2008,health
ｧ尖ｦｬ,0.1093,74,2008,political
ｧ尖ｦｬ,0.6117,108,2008,overall
ｧ尖ｦｬ,0.5969,92,2009,economic
ｧ尖ｦｬ,0.6684,131,2009,education
ｧ尖ｦｬ,0.9695,104,2009,health
ｧ尖ｦｬ,0.1093,78,2009,political
ｧ尖ｦｬ,0.586,125,2009,overall
ｧ尖ｦｬ,0.5137,113,2010,economic
ｧ尖ｦｬ,0.6794,131,2010,education
ｧ尖ｦｬ,0.9761,55,2010,health
ｧ尖ｦｬ,0.1026,81,2010,political
ｧ尖ｦｬ,0.568,131,2010,overall
ｧ尖ｦｬ,0.5274,111,2011,economic
ｧ尖ｦｬ,0.6927,132,2011,education
ｧ尖ｦｬ,0.9761,55,2011,health
ｧ尖ｦｬ,0.1048,81,2011,political
ｧ尖ｦｬ,0.5752,132,2011,overall
ｧ尖ｦｬ,0.5677,103,2012,economic
ｧ尖ｦｬ,0.7094,132,2012,education
ｧ尖ｦｬ,0.9761,57,2012,health
ｧ尖ｦｬ,0.0835,101,2012,political
ｧ尖ｦｬ,0.5842,128,2012,overall
ｧ尖ｦｬ,0.5668,107,2013,economic
ｧ尖ｦｬ,0.7291,132,2013,education
ｧ尖ｦｬ,0.9761,54,2013,health
ｧ尖ｦｬ,0.0769,106,2013,political
ｧ尖ｦｬ,0.5872,128,2013,overall
ｧ尖ｦｬ,0.5547,118,2014,economic
ｧ尖ｦｬ,0.7264,136,2014,education
ｧ尖ｦｬ,0.9549,135,2014,health
ｧ尖ｦｬ,0.0755,118,2014,political
ｧ尖ｦｬ,0.5779,132,2014,overall
ｧ尖ｦｬ,0.605,109,2015,economic
ｧ尖ｦｬ,0.755,139,2015,education
ｧ尖ｦｬ,0.949,141,2015,health
ｧ尖ｦｬ,0.086,116,2015,political
ｧ尖ｦｬ,0.599,137,2015,overall
ｧ尖ｦｬ,0.594,110,2016,economic
ｧ尖ｦｬ,0.733,140,2016,education
ｧ尖ｦｬ,0.949,140,2016,health
ｧ尖ｦｬ,0.086,117,2016,political
ｧ尖ｦｬ,0.5905,137,2016,overall
ｪｰャ\,0.5099,91,2006,economic
ｪｰャ\,0.9977,26,2006,education
ｪｰャ\,0.974,65,2006,health
ｪｰャ\,0.1256,48,2006,political
ｪｰャ\,0.6518,70,2006,overall
ｪｰャ\,0.5488,99,2007,economic
ｪｰャ\,0.9977,31,2007,education
ｪｰャ\,0.9739,72,2007,health
ｪｰャ\,0.1256,54,2007,political
ｪｰャ\,0.6615,74,2007,overall
ｪｰャ\,0.5605,98,2008,economic
ｪｰャ\,0.9955,47,2008,education
ｪｰャ\,0.9739,74,2008,health
ｪｰャ\,0.1237,64,2008,political
ｪｰャ\,0.6634,81,2008,overall
ｪｰャ\,0.5611,105,2009,economic
ｪｰャ\,0.9955,47,2009,education
ｪｰャ\,0.9739,77,2009,health
ｪｰャ\,0.1237,69,2009,political
ｪｰャ\,0.6635,86,2009,overall
ｪｰャ\,0.5428,104,2010,economic
ｪｰャ\,1,1,2010,education
ｪｰャ\,0.9741,72,2010,health
ｪｰャ\,0.1611,51,2010,political
ｪｰャ\,0.6695,83,2010,overall
ｪｰャ\,0.5281,110,2011,economic
ｪｰャ\,1,1,2011,education
ｪｰャ\,0.9741,72,2011,health
ｪｰャ\,0.1611,52,2011,political
ｪｰャ\,0.6658,83,2011,overall
ｪｰャ\,0.5498,109,2012,economic
ｪｰャ\,0.9936,59,2012,education
ｪｰャ\,0.9737,69,2012,health
ｪｰャ\,0.1494,59,2012,political
ｪｰャ\,0.6666,88,2012,overall
ｪｰャ\,0.5655,108,2013,economic
ｪｰャ\,0.9935,58,2013,education
ｪｰャ\,0.9737,65,2013,health
ｪｰャ\,0.1716,53,2013,political
ｪｰャ\,0.6761,84,2013,overall
ｪｰャ\,0.5686,116,2014,economic
ｪｰャ\,1,1,2014,education
ｪｰャ\,0.9695,98,2014,health
ｪｰャ\,0.1447,76,2014,political
ｪｰャ\,0.6707,95,2014,overall
ｪｰャ\,0.573,122,2015,economic
ｪｰャ\,1,1,2015,education
ｪｰャ\,0.97,108,2015,health
ｪｰャ\,0.128,86,2015,political
ｪｰャ\,0.668,102,2015,overall
ｪｰャ\,0.595,108,2016,economic
ｪｰャ\,0.953,111,2016,education
ｪｰャ\,0.97,107,2016,health
ｪｰャ\,0.14,82,2016,political
ｪｰャ\,0.6643,107,2016,overall
ｪｨｦｬャ\,0.4992,93,2006,economic
ｪｨｦｬャ\,0.8185,103,2006,education
ｪｨｦｬャ\,0.9796,1,2006,health
ｪｨｦｬャ\,0.0366,106,2006,political
ｪｨｦｬャ\,0.5835,105,2006,overall
ｪｨｦｬャ\,0.5046,108,2007,economic
ｪｨｦｬャ\,0.8322,114,2007,education
ｪｨｦｬャ\,0.9796,1,2007,health
ｪｨｦｬャ\,0.0923,74,2007,political
ｪｨｦｬャ\,0.6022,109,2007,overall
ｪｨｦｬャ\,0.4894,108,2008,economic
ｪｨｦｬャ\,0.8561,113,2008,education
ｪｨｦｬャ\,0.9796,1,2008,health
ｪｨｦｬャ\,0.1216,66,2008,political
ｪｨｦｬャ\,0.6117,107,2008,overall
ｪｨｦｬャ\,0.4908,117,2009,economic
ｪｨｦｬャ\,0.8491,120,2009,education
ｪｨｦｬャ\,0.9796,1,2009,health
ｪｨｦｬャ\,0.1216,71,2009,political
ｪｨｦｬャ\,0.6103,117,2009,overall
ｪｨｦｬャ\,0.4668,118,2010,economic
ｪｨｦｬャ\,0.8526,118,2010,education
ｪｨｦｬャ\,0.9796,1,2010,health
ｪｨｦｬャ\,0.1621,50,2010,political
ｪｨｦｬャ\,0.6152,113,2010,overall
ｪｨｦｬャ\,0.4639,120,2011,economic
ｪｨｦｬャ\,0.8601,117,2011,education
ｪｨｦｬャ\,0.9796,1,2011,health
ｪｨｦｬャ\,0.162,51,2011,political
ｪｨｦｬャ\,0.6164,114,2011,overall
ｪｨｦｬャ\,0.4955,119,2012,economic
ｪｨｦｬャ\,0.8565,119,2012,education
ｪｨｦｬャ\,0.9796,1,2012,health
ｪｨｦｬャ\,0.1201,82,2012,political
ｪｨｦｬャ\,0.6129,119,2012,overall
ｪｨｦｬャ\,0.3651,131,2013,economic
ｪｨｦｬャ\,0.8591,119,2013,education
ｪｨｦｬャ\,0.9796,1,2013,health
ｪｨｦｬャ\,0.1201,82,2013,political
ｪｨｦｬャ\,0.581,132,2013,overall
ｪｨｦｬャ\,0.4661,129,2014,economic
ｪｨｦｬャ\,0.8313,130,2014,education
ｪｨｦｬャ\,0.973,80,2014,health
ｪｨｦｬャ\,0.1413,77,2014,political
ｪｨｦｬャ\,0.6029,126,2014,overall
ｪｨｦｬャ\,0.447,132,2015,economic
ｪｨｦｬャ\,0.839,132,2015,education
ｪｨｦｬャ\,0.973,87,2015,health
ｪｨｦｬャ\,0.195,57,2015,political
ｪｨｦｬャ\,0.613,132,2015,overall
ｪｨｦｬャ\,0.469,128,2016,economic
ｪｨｦｬャ\,0.858,131,2016,education
ｪｨｦｬャ\,0.973,85,2016,health
ｪｨｦｬャ\,0.195,59,2016,political
ｪｨｦｬャ\,0.6238,128,2016,overall
ｪｨｦｬ肥侃,0.483,95,2006,economic
ｪｨｦｬ肥侃,0.9831,65,2006,education
ｪｨｦｬ肥侃,0.9796,1,2006,health
ｪｨｦｬ肥侃,0.0854,73,2006,political
ｪｨｦｬ肥侃,0.6328,87,2006,overall
ｪｨｦｬ肥侃,0.5469,100,2007,economic
ｪｨｦｬ肥侃,0.9831,75,2007,education
ｪｨｦｬ肥侃,0.9796,1,2007,health
ｪｨｦｬ肥侃,0.0854,82,2007,political
ｪｨｦｬ肥侃,0.6487,83,2007,overall
ｪｨｦｬ肥侃,0.5269,103,2008,economic
ｪｨｦｬ肥侃,0.9884,77,2008,education
ｪｨｦｬ肥侃,0.9796,1,2008,health
ｪｨｦｬ肥侃,0.0914,90,2008,political
ｪｨｦｬ肥侃,0.6466,93,2008,overall
ｪｨｦｬ肥侃,0.5465,109,2009,economic
ｪｨｦｬ肥侃,0.9878,80,2009,education
ｪｨｦｬ肥侃,0.9796,1,2009,health
ｪｨｦｬ肥侃,0.0914,92,2009,political
ｪｨｦｬ肥侃,0.6513,94,2009,overall
ｪｨｦｬ肥侃,0.5491,103,2010,economic
ｪｨｦｬ肥侃,0.9882,76,2010,education
ｪｨｦｬ肥侃,0.9796,1,2010,health
ｪｨｦｬ肥侃,0.0909,91,2010,political
ｪｨｦｬ肥侃,0.652,95,2010,overall
ｪｨｦｬ肥侃,0.5441,105,2011,economic
ｪｨｦｬ肥侃,0.9888,74,2011,education
ｪｨｦｬ肥侃,0.9796,1,2011,health
ｪｨｦｬ肥侃,0.0992,86,2011,political
ｪｨｦｬ肥侃,0.6529,95,2011,overall
ｪｨｦｬ肥侃,0.5536,108,2012,economic
ｪｨｦｬ肥侃,0.9902,73,2012,education
ｪｨｦｬ肥侃,0.9796,1,2012,health
ｪｨｦｬ肥侃,0.0954,88,2012,political
ｪｨｦｬ肥侃,0.6547,98,2012,overall
ｪｨｦｬ肥侃,0.5735,105,2013,economic
ｪｨｦｬ肥侃,0.9907,72,2013,education
ｪｨｦｬ肥侃,0.9796,1,2013,health
ｪｨｦｬ肥侃,0.0959,93,2013,political
ｪｨｦｬ肥侃,0.6599,98,2013,overall
ｪｨｦｬ肥侃,0.5507,121,2014,economic
ｪｨｦｬ肥侃,0.9888,79,2014,education
ｪｨｦｬ肥侃,0.9796,1,2014,health
ｪｨｦｬ肥侃,0.0971,107,2014,political
ｪｨｦｬ肥侃,0.6541,102,2014,overall
ｪｨｦｬ肥侃,0.534,127,2015,economic
ｪｨｦｬ肥侃,0.991,74,2015,education
ｪｨｦｬ肥侃,0.98,1,2015,health
ｪｨｦｬ肥侃,0.078,120,2015,political
ｪｨｦｬ肥侃,0.646,115,2015,overall
ｪｨｦｬ肥侃,0.55,121,2016,economic
ｪｨｦｬ肥侃,0.991,71,2016,education
ｪｨｦｬ肥侃,0.98,1,2016,health
ｪｨｦｬ肥侃,0.087,116,2016,political
ｪｨｦｬ肥侃,0.652,112,2016,overall
ｩ菩亨ｽ,0.4801,98,2006,economic
ｩ菩亨ｽ,0.9918,45,2006,education
ｩ菩亨ｽ,0.9796,1,2006,health
ｩ菩亨ｽ,0.1333,45,2006,political
ｩ菩亨ｽ,0.6462,74,2006,overall
ｩ菩亨ｽ,0.4891,109,2007,economic
ｩ菩亨ｽ,0.9918,49,2007,education
ｩ菩亨ｽ,0.9796,1,2007,health
ｩ菩亨ｽ,0.1161,57,2007,political
ｩ菩亨ｽ,0.6441,91,2007,overall
ｩ菩亨ｽ,0.4789,112,2008,economic
ｩ菩亨ｽ,0.978,86,2008,education
ｩ菩亨ｽ,0.9796,1,2008,health
ｩ菩亨ｽ,0.1399,55,2008,political
ｩ菩亨ｽ,0.6441,95,2008,overall
ｩ菩亨ｽ,0.5089,114,2009,economic
ｩ菩亨ｽ,0.9781,90,2009,education
ｩ菩亨ｽ,0.9796,1,2009,health
ｩ菩亨ｽ,0.1348,65,2009,political
ｩ菩亨ｽ,0.6503,96,2009,overall
ｩ菩亨ｽ,0.5212,110,2010,economic
ｩ菩亨ｽ,0.991,61,2010,education
ｩ菩亨ｽ,0.9796,1,2010,health
ｩ菩亨ｽ,0.139,61,2010,political
ｩ菩亨ｽ,0.6577,91,2010,overall
ｩ菩亨ｽ,0.5318,109,2011,economic
ｩ菩亨ｽ,0.9913,61,2011,education
ｩ菩亨ｽ,0.9796,1,2011,health
ｩ菩亨ｽ,0.139,63,2011,political
ｩ菩亨ｽ,0.6604,89,2011,overall
ｩ菩亨ｽ,0.5382,113,2012,economic
ｩ菩亨ｽ,0.9914,69,2012,education
ｩ菩亨ｽ,0.9796,1,2012,health
ｩ菩亨ｽ,0.1759,48,2012,political
ｩ菩亨ｽ,0.6712,84,2012,overall
ｩ菩亨ｽ,0.5499,111,2013,economic
ｩ菩亨ｽ,0.9911,70,2013,education
ｩ菩亨ｽ,0.9796,1,2013,health
ｩ菩亨ｽ,0.2463,36,2013,political
ｩ菩亨ｽ,0.6917,68,2013,overall
ｩ菩亨ｽ,0.5519,120,2014,economic
ｩ菩亨ｽ,0.9906,75,2014,education
ｩ菩亨ｽ,0.9796,1,2014,health
ｩ菩亨ｽ,0.238,39,2014,political
ｩ菩亨ｽ,0.69,77,2014,overall
ｩ菩亨ｽ,0.545,126,2015,economic
ｩ菩亨ｽ,0.991,75,2015,education
ｩ菩亨ｽ,0.98,1,2015,health
ｩ菩亨ｽ,0.281,34,2015,political
ｩ菩亨ｽ,0.699,70,2015,overall
ｩ菩亨ｽ,0.544,122,2016,economic
ｩ菩亨ｽ,0.996,51,2016,education
ｩ菩亨ｽ,0.98,1,2016,health
ｩ菩亨ｽ,0.281,34,2016,political
ｩ菩亨ｽ,0.7,66,2016,overall
ｪｰｰ,0.7604,2,2006,economic
ｪｰｰ,0.9942,37,2006,education
ｪｰｰ,0.9796,1,2006,health
ｪｰｰ,0.1172,50,2006,political
ｪｰｰ,0.7128,17,2006,overall
ｪｰｰ,0.7785,5,2007,economic
ｪｰｰ,0.9941,41,2007,education
ｪｰｰ,0.9791,37,2007,health
ｪｰｰ,0.1172,56,2007,political
ｪｰｰ,0.7172,21,2007,overall
ｪｰｰ,0.8017,2,2008,economic
ｪｰｰ,0.9982,35,2008,education
ｪｰｰ,0.9791,38,2008,health
ｪｰｰ,0.1184,68,2008,political
ｪｰｰ,0.7244,20,2008,overall
ｪｰｰ,0.7323,26,2009,economic
ｪｰｰ,0.9929,63,2009,education
ｪｰｰ,0.9791,41,2009,health
ｪｰｰ,0.1372,64,2009,political
ｪｰｰ,0.7104,35,2009,overall
ｪｰｰ,0.7707,10,2010,economic
ｪｰｰ,0.9898,66,2010,education
ｪｰｰ,0.9796,1,2010,health
ｪｰｰ,0.124,69,2010,political
ｪｰｰ,0.716,34,2010,overall
ｪｰｰ,0.7641,14,2011,economic
ｪｰｰ,0.9909,64,2011,education
ｪｰｰ,0.9796,1,2011,health
ｪｰｰ,0.0988,88,2011,political
ｪｰｰ,0.7083,39,2011,overall
ｪｰｰ,0.7608,21,2012,economic
ｪｰｰ,0.9962,42,2012,education
ｪｰｰ,0.9791,34,2012,health
ｪｰｰ,0.1043,85,2012,political
ｪｰｰ,0.7101,45,2012,overall
ｪｰｰ,0.7407,32,2013,economic
ｪｰｰ,0.9907,74,2013,education
ｪｰｰ,0.9791,34,2013,health
ｪｰｰ,0.1043,87,2013,political
ｪｰｰ,0.7037,52,2013,overall
ｪｰｰ,0.8077,11,2014,economic
ｪｰｰ,0.9949,56,2014,education
ｪｰｰ,0.9791,37,2014,health
ｪｰｰ,0.1802,59,2014,political
ｪｰｰ,0.7405,24,2014,overall
ｪｰｰ,0.797,18,2015,economic
ｪｰｰ,0.996,50,2015,education
ｪｰｰ,0.979,42,2015,health
ｪｰｰ,0.195,58,2015,political
ｪｰｰ,0.742,26,2015,overall
ｪｰｰ,0.795,15,2016,economic
ｪｰｰ,0.996,52,2016,education
ｪｰｰ,0.979,40,2016,health
ｪｰｰ,0.196,58,2016,political
ｪｰｰ,0.7413,26,2016,overall
ｪｽｳｨ,0.7043,21,2006,economic
ｪｽｳｨ,0.9991,20,2006,education
ｪｽｳｨ,0.9796,1,2006,health
ｪｽｳｨ,0.0456,101,2006,political
ｪｽｳｨ,0.6821,41,2006,overall
ｪｽｳｨ,0.6682,47,2007,economic
ｪｽｳｨ,0.9991,23,2007,education
ｪｽｳｨ,0.9796,1,2007,health
ｪｽｳｨ,0.0456,113,2007,political
ｪｽｳｨ,0.6731,59,2007,overall
ｪｽｳｨ,0.7563,10,2008,economic
ｪｽｳｨ,1,1,2008,education
ｪｽｳｨ,0.9796,1,2008,health
ｪｽｳｨ,0.0839,95,2008,political
ｪｽｳｨ,0.7049,39,2008,overall
ｪｽｳｨ,0.8334,1,2009,economic
ｪｽｳｨ,1,1,2009,education
ｪｽｳｨ,0.9796,1,2009,health
